offset,0/1,0/2,0/3,0/4,0/5,0/6,0/7,0/8,0/9,0/10,0/11,1/2,1/3,1/4,1/5,1/6,1/7,1/8,1/9,1/10,1/11,2/3,2/4,2/5,2/6,2/7,2/8,2/9,2/10,2/11,3/4,3/5,3/6,3/7,3/8,3/9,3/10,3/11,4/5,4/6,4/7,4/8,4/9,4/10,4/11,5/6,5/7,5/8,5/9,5/10,5/11,6/7,6/8,6/9,6/10,6/11,7/8,7/9,7/10,7/11,8/9,8/10,8/11,9/10,9/11,10/11,total,tonic,is_major,numeral,chord_tonality
0.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333,0.333333,0.333333,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.0,0.333333,0.333333,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.333333,0.333333,0.0,1.0,,,,
1.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333,0.333333,0.333333,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.0,0.333333,0.333333,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.333333,0.333333,0.0,1.0,A,False,I,Minor
4.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,False,V+,Major
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,False,I,Minor
5.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,False,V+,Major
6.0,0.083333,0.0,0.083333,0.25,0.083333,0.083333,0.083333,0.083333,0.333334,0.083333,0.0,0.083333,0.0,0.333333,0.0,0.0,0.0,0.0,0.416667,0.0,0.083333,0.083333,0.25,0.083333,0.083333,0.083333,0.083333,0.333334,0.083333,0.0,0.333333,0.0,0.0,0.0,0.0,0.416667,0.0,0.083333,0.333333,0.333333,0.333333,0.333333,0.083334,0.333333,0.25,0.0,0.0,0.0,0.416667,0.0,0.083333,0.0,0.0,0.416667,0.0,0.083333,0.0,0.416667,0.0,0.083333,0.416667,0.0,0.083333,0.416667,0.333334,0.083333,1.0,A,False,I,Minor
7.0,0.333333,0.333333,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.0,0.333333,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.333333,0.333333,0.333333,0.0,0.333333,0.333333,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.333333,0.333333,0.0,1.0,A,False,V+7,Dominant seventh
7.333,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.333333,0.333333,0.333333,0.333333,0.333334,0.333333,0.333333,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.666667,0.0,0.0,0.666667,0.0,0.0,0.666667,0.666667,0.0,1.0,A,False,I,Minor
8.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.333333,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.333333,0.333333,0.333333,0.333333,0.333333,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,0.0,0.333333,0.0,0.0,0.333333,0.0,0.333333,0.0,0.333333,0.0,0.333333,0.333333,0.0,0.333333,0.333333,0.0,0.333333,1.0,A,False,V+7,Dominant seventh
8.333,0.015873,0.015873,0.015873,0.365079,0.015873,0.015873,0.015873,0.142857,0.301587,0.015873,0.111111,0.0,0.0,0.380952,0.0,0.0,0.0,0.15873,0.31746,0.0,0.126984,0.0,0.380952,0.0,0.0,0.0,0.15873,0.31746,0.0,0.126984,0.380952,0.0,0.0,0.0,0.15873,0.31746,0.0,0.126984,0.380952,0.380952,0.380952,0.222222,0.063492,0.380952,0.253968,0.0,0.0,0.15873,0.31746,0.0,0.126984,0.0,0.15873,0.31746,0.0,0.126984,0.15873,0.31746,0.0,0.126984,0.15873,0.15873,0.031746,0.31746,0.190476,0.126984,1.0,A,False,I,Minor
12.333,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.4,0.4,0.4,0.0,0.4,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.4,0.4,0.0,1.0,A,False,V+,Major
13.0,0.0,0.017241,0.0,0.431034,0.017241,0.0,0.0,0.137931,0.258621,0.0,0.137931,0.017241,0.0,0.431034,0.017241,0.0,0.0,0.137931,0.258621,0.0,0.137931,0.017241,0.413793,0.0,0.017241,0.017241,0.12069,0.24138,0.017241,0.12069,0.431034,0.017241,0.0,0.0,0.137931,0.258621,0.0,0.137931,0.413793,0.431034,0.431034,0.293103,0.172413,0.431034,0.293103,0.017241,0.017241,0.12069,0.24138,0.017241,0.12069,0.0,0.137931,0.258621,0.0,0.137931,0.137931,0.258621,0.0,0.137931,0.12069,0.137931,0.0,0.258621,0.12069,0.137931,1.0,A,False,I,Minor
16.333,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.333333,0.333333,0.333333,0.333333,0.333334,0.333333,0.333333,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.666667,0.0,0.0,0.666667,0.0,0.0,0.666667,0.666667,0.0,1.0,A,False,V+,Major
